gene_id	midas_1EE_S42_Xp_blk	midas_1EM_S18_Xp_blk	midas_1XE_S43_Xp_blk	midas_1XM_S19_Xp_blk	midas_2EE_S44_Xp_blk	midas_2EM_S20_Xp_blk	midas_2XE_S45_Xp_blk	midas_2XM_S21_Xp_blk	midas_3EE_S46_Xp_blk	midas_3EM_S22_Xp_blk	midas_3XE_S47_Xp_blk	midas_3XM_S23_Xp_blk	midas_4EE_S48_Xp_blk	midas_4EM_S24_Xp_blk	midas_4XE_S49_Xp_blk	midas_4XM_S25_Xp_blk	midas_5EE_S50_Xp_blk	midas_5EM_S26_Xp_blk	midas_5XE_S51_Xp_blk	midas_5XM_S27_Xp_blk	midas_6EE_S52_Xp_blk	midas_6EM_S28_Xp_blk	midas_6XE_S53_Xp_blk	midas_6XM_S29_Xp_blk
SUPERPANG_01114	11784	6750	2154	36	10481	6430	1450	449	12071	6413	6272	33	8254	6598	4367	40	9705	4915	2588	375	11076	7763	128	68
SUPERPANG_01115	17489	19568	4653	121	22902	18312	2730	1164	20576	17174	10827	68	17277	18815	12887	189	18254	12656	5593	855	22023	18098	369	219
SUPERPANG_01116	9207	9228	2310	73	12054	9032	1666	542	12902	8632	5389	63	9314	9130	6264	89	10085	6337	4293	373	11121	8698	309	116
SUPERPANG_01117	11187	7961	2562	49	11758	7821	1632	515	11568	7550	7172	46	9236	7869	5361	88	10132	5500	3799	334	10527	8298	270	75
SUPERPANG_01118	6790	5902	1730	43	7654	5328	1135	344	6787	5368	4907	79	6020	5858	4038	74	6427	4223	2076	276	6633	6104	184	74
SUPERPANG_01119	4997	5079	1424	12	6141	5230	857	330	5187	4623	3546	30	4857	4817	3655	55	5341	3585	1454	221	5615	5357	174	56
SUPERPANG_01120	31823	23520	7056	142	31546	21861	4167	1371	27022	21206	19717	100	24540	21971	15234	196	25615	15436	7387	1071	27245	24191	496	247
SUPERPANG_01121	8305	5885	1796	26	8163	5611	1009	395	7682	5447	5053	26	6407	5362	4008	46	6872	4032	2416	300	7531	6085	105	49
SUPERPANG_01122	12080	8372	2567	53	11628	7862	1298	482	10006	7951	7269	26	8946	8103	5348	47	9726	5864	2619	384	9859	8597	148	98
SUPERPANG_01123	4746	3403	1104	24	4560	3212	595	185	3957	3335	2841	22	3338	3216	2180	12	4220	2343	1061	142	4261	3471	57	26
SUPERPANG_01124	9891	6237	2046	41	9046	6098	1256	394	7754	5771	6223	35	7022	6149	4115	36	8474	4579	2238	273	7935	6806	183	47
SUPERPANG_01125	10466	7208	2335	45	10444	6786	1196	467	8299	6765	6328	22	7912	7189	4922	42	8984	5011	2184	348	8264	7862	123	84
SUPERPANG_01126	1987	1742	552	10	2345	1767	304	117	1547	1635	1377	3	1841	1653	1102	12	1874	1243	486	50	1664	1853	33	16
SUPERPANG_01127	479	451	143	1	463	388	78	26	336	368	350	1	490	375	293	0	418	274	126	15	405	372	8	6
SUPERPANG_01128	5110	3923	1236	17	5393	3819	779	226	3754	3800	3191	16	4319	3859	2774	22	4182	2643	1030	169	3882	4104	89	41
SUPERPANG_01129	7709	10315	2524	105	11828	9948	1368	744	7675	9697	4503	349	8658	9895	7212	185	8786	6880	2189	438	9010	9439	286	131
SUPERPANG_01130	880	1253	299	5	1421	1345	173	77	1077	1304	637	1	1035	1222	1032	16	1177	913	276	57	1158	1024	31	18
SUPERPANG_01131	1037	1538	325	7	1690	1503	209	88	1043	1252	638	9	1234	1390	1039	22	1306	976	342	61	1240	1223	17	15
SUPERPANG_01132	7731	7469	2148	34	9864	6833	1093	515	6766	6588	4236	34	7447	7164	5249	50	7430	5148	1746	332	6848	7425	131	67
SUPERPANG_01133	7139	5766	1631	19	7515	5488	1072	378	5262	5176	4501	26	6329	5608	3966	29	6893	3767	1471	198	6108	5632	85	60
SUPERPANG_01134	14085	12294	3622	73	16793	12102	1594	816	11931	11465	8777	50	12991	12075	8579	81	11649	8667	3776	586	12306	12258	173	150
SUPERPANG_01135	5482	5209	1551	37	6788	5138	608	310	4982	5002	3752	25	5011	5137	3661	55	4610	3673	1446	215	5161	5347	88	66
SUPERPANG_01136	7030	9000	2507	58	8822	8338	1325	565	7297	8496	5290	94	7496	8667	6079	91	7315	5950	2414	377	9092	8048	242	125
SUPERPANG_01137	15211	12478	3982	70	14756	11472	1626	738	13048	11929	10065	59	11428	12434	7580	113	11343	8309	3884	575	13813	13195	207	126
SUPERPANG_01138	7601	5115	1753	24	6095	4614	803	267	7408	5221	4730	17	5553	4994	3222	61	5876	3463	2051	248	6847	5779	105	75
SUPERPANG_01139	8219	5933	1976	53	7290	5284	773	267	9368	5813	5274	38	6254	5882	3740	22	6367	4037	2893	229	7707	6489	85	63
SUPERPANG_01140	2814	2894	733	19	2967	2887	434	197	3418	2883	2157	11	2501	3059	1892	19	2960	2076	1064	149	3584	2905	67	19
SUPERPANG_01141	1755	1929	614	7	1981	1775	252	109	2096	1883	1308	9	1596	1888	1240	17	1963	1324	649	68	2202	1906	46	17
SUPERPANG_01142	4408	4199	1395	17	4711	3746	571	276	4767	4102	3213	18	3792	4127	2498	31	4224	2727	1429	187	4816	4351	82	54
SUPERPANG_01143	17704	13412	4614	81	16212	12165	2091	741	16794	13253	11506	48	13870	13509	8078	109	14193	9455	4602	638	17084	14580	260	183
SUPERPANG_01144	3899	3114	993	10	3608	2971	505	162	3686	3058	2601	17	3143	3101	1916	18	3283	2069	1015	148	3804	3334	47	50
SUPERPANG_01145	34163	26269	7932	146	30754	24435	3895	1461	29902	25360	21704	132	25817	25523	16296	166	28279	17443	8763	1308	32285	27569	443	295
SUPERPANG_01146	13358	9041	3139	33	11197	8221	1424	402	11597	8687	7904	45	9240	8857	5713	57	10377	6121	3082	449	11760	10070	170	125
SUPERPANG_01147	4987	3942	1199	34	4337	3670	568	220	4226	3742	3318	10	3581	3587	2523	51	4073	2606	1370	192	4716	3998	86	30
SUPERPANG_01148	15144	14484	4363	41	16023	13395	1916	825	13283	13401	10508	79	12912	13596	9243	135	12591	9749	4056	595	14842	14461	216	190
SUPERPANG_01149	15971	16506	5146	129	17627	14720	1686	971	13297	15445	10985	78	14432	15440	10058	149	12786	10554	4043	731	15051	15967	208	211
SUPERPANG_01150	3622	3929	1108	30	4467	3639	501	182	3102	3647	2369	17	3536	3834	2520	40	3525	2579	1089	167	3769	3652	57	90
SUPERPANG_01151	3976	3149	1045	17	3855	2948	527	132	2996	2944	2625	19	3131	2971	2101	13	2768	2117	923	141	3109	3454	79	38
SUPERPANG_01152	4191	5650	1339	41	5205	5108	645	326	4281	5181	3409	25	4374	5299	3587	39	4442	3643	1510	203	5127	5467	79	75
SUPERPANG_01153	6730	7377	2165	60	8017	6885	862	509	6686	7137	4963	49	6113	7251	4729	79	6363	4789	2052	335	7405	7727	148	86
SUPERPANG_01154	3251	2343	809	18	2867	2260	384	132	2747	2385	2060	5	2236	2412	1526	10	2498	1558	762	124	2931	2542	42	13
SUPERPANG_01155	8835	6906	2202	32	7707	5709	1036	340	8074	6365	5404	34	6340	6477	4100	71	6978	4413	2252	311	8298	7274	188	56
SUPERPANG_01156	6425	4499	1390	21	5413	4093	761	246	6410	4374	3727	14	4396	4341	2642	25	4976	3111	1866	199	6033	4680	72	44
SUPERPANG_01157	12270	8624	2806	38	10636	7759	1386	488	14685	8411	7320	25	8581	8536	5482	74	9872	5899	4223	374	12613	9345	217	93
SUPERPANG_01158	18971	13855	4542	72	16692	12588	2084	783	17010	13555	11523	55	13993	13539	8816	136	14513	9401	5147	556	17881	14908	328	171
SUPERPANG_01159	12979	10697	3450	75	12188	9875	1530	617	10470	10091	8756	32	9850	10332	6887	85	10589	7218	3281	565	12154	10995	208	139
SUPERPANG_01160	5092	5865	1628	42	6122	5450	726	333	4808	5302	3513	39	4555	5365	3787	34	4757	3635	1714	257	6218	5399	107	73
SUPERPANG_01161	3664	4839	1351	18	4746	4655	644	322	4337	4814	2625	31	3905	4841	3163	57	4067	3339	1442	255	5118	4886	104	73
SUPERPANG_01162	5541	5420	1649	30	6059	4779	667	262	5616	4854	4051	21	4699	5027	3332	35	4984	3789	1786	245	6113	5640	77	64
SUPERPANG_01163	13503	10295	3227	44	12159	9529	1577	551	14575	9730	8680	38	10324	10105	6561	95	10978	6582	4865	447	13131	11025	258	89
SUPERPANG_01164	9915	6694	2198	22	8421	6129	1138	323	9783	6698	5878	36	6745	6675	4406	39	7936	4599	3330	385	9444	7398	171	77
SUPERPANG_01165	7588	5386	1736	25	6494	4784	871	352	6660	5058	4830	27	5342	5361	3342	49	5615	3765	2019	223	6536	5656	86	57
SUPERPANG_01166	4497	5274	1444	45	4910	4817	780	288	4404	4774	3435	21	3919	5155	3318	41	4422	3183	1457	164	5083	5038	132	49
SUPERPANG_01167	3243	5450	1166	46	4160	5685	716	421	3978	4691	2513	49	3828	5371	3786	84	4505	3066	1659	185	6027	4212	129	66
SUPERPANG_01168	1729	2254	598	16	2226	1851	235	125	1630	1889	908	7	1663	2066	1292	15	1703	1306	575	110	1906	1963	33	36
SUPERPANG_01169	3423	4407	1026	18	4256	4098	527	269	3718	4075	2580	14	3462	4280	2628	32	4216	2795	1137	146	5095	4246	90	60
SUPERPANG_01170	16613	12013	3843	58	14074	10526	1873	575	13283	11037	9493	30	12013	11118	6792	77	13085	7698	2925	542	14010	12907	217	123
SUPERPANG_01171	5617	4477	1404	11	5020	3851	642	243	4499	4118	3458	11	4171	4099	2619	26	4502	2911	1178	202	4740	4577	80	41
SUPERPANG_01172	5840	4759	1494	23	5724	4442	615	241	4728	4575	3818	24	4469	4442	2921	39	4775	3120	1170	215	5298	5431	92	64
SUPERPANG_01173	11528	10839	3213	92	12380	10226	1285	640	9740	10012	8147	47	9526	10701	6913	68	9621	7072	2750	408	11039	11446	190	137
SUPERPANG_01174	4296	3633	1125	14	4395	3414	564	174	3413	3520	3004	27	3579	3472	2294	8	3646	2385	1044	176	3545	3793	66	41
SUPERPANG_01175	12415	13474	3459	97	13972	12500	1931	883	11267	12306	8648	449	11077	12878	8519	177	11369	8552	3453	500	12834	13132	316	162
SUPERPANG_01176	2141	2412	762	19	2972	2362	196	130	2129	2327	1334	2	2135	2351	1491	11	1778	1648	545	102	2289	2432	39	32
SUPERPANG_01177	5038	6438	1667	41	6830	5892	612	398	5467	5963	2992	48	5563	6373	4110	47	4422	4001	1567	272	5873	6207	96	88
SUPERPANG_01178	2558	4110	818	23	3424	3882	291	302	3286	3634	1840	14	2954	3932	2589	35	3057	2532	1123	154	3978	3524	33	58
SUPERPANG_01179	8768	9673	3141	53	10761	8892	1170	531	10538	9226	6085	47	8580	9365	6251	94	8646	6387	3354	427	10888	10240	175	108
SUPERPANG_01180	3346	2429	806	20	3072	2233	359	117	3736	2241	2125	9	2570	2476	1531	20	2836	1561	1194	93	3720	2593	66	10
SUPERPANG_01181	11714	7254	2378	36	9101	7021	1237	368	12382	7240	6892	21	8036	7227	4407	58	8778	5117	3518	312	11129	8116	160	48
SUPERPANG_01182	12075	9486	2953	42	11613	8815	1384	470	11655	8961	8068	17	9149	9175	5951	57	9646	6353	3333	423	12279	9931	189	89
SUPERPANG_01183	7372	6120	1756	47	6903	5643	1033	392	6317	5812	5351	17	5649	6061	3649	51	6281	4193	2063	265	8065	6526	160	65
SUPERPANG_01184	21023	14000	3989	74	16650	12723	2193	910	21296	13389	11765	38	14338	13581	8287	117	16566	9615	4890	547	20932	15271	278	138
SUPERPANG_01185	14933	12633	3843	69	14376	11794	1896	741	15498	11999	9781	103	11031	12143	7659	116	12599	8481	3752	560	16430	13339	250	155
SUPERPANG_01186	6132	5255	1672	27	6019	4510	640	252	6065	4935	4065	24	4805	5055	3417	43	4751	3455	1825	240	6397	5421	146	44
SUPERPANG_01187	9139	7098	2155	31	8164	6185	1069	362	9808	6624	5981	21	6807	6786	4336	26	7368	4698	3377	258	9557	7358	177	76
SUPERPANG_01189	6267	4531	1432	35	5685	4244	674	256	7640	4093	4094	19	4852	4654	2930	29	5560	3174	2595	206	7120	4760	101	58
SUPERPANG_01190	8283	6564	1782	45	7433	5957	1067	322	10521	6400	5193	14	6736	6666	4053	69	7534	4318	3366	224	9295	6580	159	102
SUPERPANG_01191	8632	6746	2219	39	7957	6635	1015	407	8183	6842	5623	19	6779	6819	4484	34	6958	4655	2688	283	8945	7234	159	77
SUPERPANG_01192	18297	18078	5650	109	19643	16337	1677	1007	16420	16814	12589	73	16057	16741	11162	151	13329	11445	4907	740	19329	18045	276	178
SUPERPANG_01193	16063	13393	4093	70	15955	12457	1530	864	13296	13065	10295	64	13112	12698	8458	93	10553	8904	3436	644	13721	13945	170	156
SUPERPANG_01194	19272	15755	5038	106	17856	14254	1996	976	14962	15047	12182	62	15059	15075	9420	144	14187	10139	4747	691	16281	16218	261	164
SUPERPANG_01195	16513	12166	3949	67	14479	10752	1554	756	11571	11847	9725	63	12212	11763	7371	101	11582	8095	3049	571	11869	12741	199	146
SUPERPANG_01196	12983	23679	4719	127	19200	21634	1930	1527	16841	21676	9026	134	15285	21969	14751	241	16118	14114	5348	933	21854	18675	291	262
SUPERPANG_01197	15200	11375	3841	92	13324	10134	1697	617	14149	11078	9662	44	11683	11033	7126	89	11718	7529	4662	469	14360	12252	222	148
SUPERPANG_01198	14982	9152	2996	47	11656	8655	1496	662	15007	8909	8840	44	10199	9317	5883	52	11736	6430	5575	513	13946	10057	190	86
SUPERPANG_01199	13266	9672	3144	49	11490	8889	1263	526	11561	9082	8201	34	9484	9615	5995	93	10515	6330	3652	505	12415	10366	236	105
SUPERPANG_01200	10221	9993	2799	67	11371	9631	1288	635	10526	9883	7664	47	8737	10184	6509	111	9321	7176	3145	496	12455	10466	199	126
SUPERPANG_01201	8649	6474	1938	40	8069	6048	1072	427	7853	6353	5511	19	6394	6382	4251	75	7032	4558	1998	308	8545	7359	126	65
SUPERPANG_01202	2625	1967	523	18	2097	1658	193	141	2467	1726	1232	9	1874	1730	1090	5	1973	1189	458	77	2466	1913	21	16
SUPERPANG_01203	9560	6823	2183	41	8021	5811	1119	351	9158	5944	5587	27	6611	6158	3793	42	7405	4129	2657	293	9680	7260	163	66
SUPERPANG_01204	6540	4470	1435	38	5279	4038	615	238	6340	4047	3921	10	4442	4353	2741	25	4642	2991	1807	210	6560	4839	101	33
SUPERPANG_01205	16961	11850	3746	65	13994	10531	1947	641	18400	11234	10296	26	12236	11464	7389	95	13189	7864	5277	538	18930	13035	254	129
SUPERPANG_01206	13094	9439	3074	78	10803	8820	1320	574	14093	9253	8019	16	8990	9133	5841	58	10145	6232	3420	487	14340	10008	162	91
SUPERPANG_01207	7082	4577	1680	17	5762	4229	796	223	7885	4522	4484	19	4988	4861	3002	25	5605	3129	2086	238	7673	5336	82	54
SUPERPANG_01208	3717	2637	928	18	3418	2601	423	160	4866	2633	2403	10	2718	2657	1739	24	3053	1806	1212	147	4425	2937	64	28
SUPERPANG_01209	4757	3980	1185	20	4603	3732	569	272	5863	3585	2979	16	3641	3901	2423	15	4056	2701	1623	156	5866	4252	56	33
SUPERPANG_01210	4431	3799	1092	9	3881	3408	550	246	5053	3519	2872	14	3186	3617	2364	27	3703	2264	1553	165	5112	3901	55	47
SUPERPANG_01211	14454	10470	3567	60	12906	9890	1773	663	16391	10374	9444	36	10486	10664	6612	106	12319	7313	5752	604	16102	11701	233	128
SUPERPANG_01212	19039	14118	4528	60	16693	12884	2324	887	21309	13702	12261	51	14060	13591	8556	127	15272	9164	6737	743	21280	15085	235	185
SUPERPANG_01213	28455	20337	6045	97	23612	18495	3150	1048	32783	19205	16382	56	19728	19060	11976	180	22716	13150	7529	1026	31285	21316	426	172
SUPERPANG_01214	9826	7470	2248	55	8797	6967	1250	421	10555	6910	6092	23	7072	7446	4444	50	7851	4947	2134	327	10144	8246	128	73
SUPERPANG_01215	20074	23782	6278	149	25022	21851	2342	1236	23337	21820	14647	103	19390	22130	15263	232	18661	15456	6833	1005	26176	23288	383	265
SUPERPANG_01216	16819	13200	4148	75	15296	11771	1756	673	18127	12180	10682	38	13383	12425	8062	133	13894	8471	5577	542	17873	13629	315	140
SUPERPANG_01217	10616	8221	2711	61	9802	7741	1156	509	10158	7810	6808	25	8394	7814	5079	112	8666	5463	3253	367	10906	8608	154	78
SUPERPANG_01218	16619	17666	5183	93	18458	16227	2070	893	17110	16130	10774	100	14799	16494	10838	93	16009	10996	5452	668	20238	16854	297	151
SUPERPANG_01219	3802	3071	984	6	3508	2840	449	230	3632	2854	2483	10	2778	2938	1900	14	3303	1989	1131	160	3679	3038	28	51
SUPERPANG_01220	14261	10822	3180	61	12596	9955	1620	687	13927	10269	8773	35	10222	10160	7025	77	11816	7124	3823	532	14261	11051	171	107
SUPERPANG_01221	11073	7425	2282	40	9128	6699	1268	391	10619	6942	6261	36	7425	7437	4402	37	9135	4996	2315	318	10338	8035	142	60
SUPERPANG_01222	6551	5037	1596	18	6058	4531	666	260	5629	4671	4212	18	4806	4750	3045	19	4923	3217	1450	233	6054	5380	87	49
SUPERPANG_01223	16541	13832	4432	105	15880	12853	1749	807	14208	13159	11087	33	12408	12853	8874	119	12622	9305	3780	603	15317	15324	223	153
SUPERPANG_01224	3579	3478	1023	14	3856	3207	486	182	3267	3360	2715	17	3013	3321	2244	35	3269	2343	1008	139	3819	3632	85	28
SUPERPANG_01225	18632	15350	4953	127	18173	14593	2369	870	16732	14607	12895	61	14677	14948	10068	106	15839	10510	4876	601	17680	16173	275	113
SUPERPANG_01226	2197	2702	754	9	2758	2538	333	154	2506	2620	1341	11	2207	2625	1997	13	2733	1723	859	121	2987	2736	55	23
SUPERPANG_01227	11511	10511	3350	64	12134	9284	1671	521	11044	9868	7715	33	9718	10014	6156	68	9922	6880	3009	485	11800	11265	211	123
SUPERPANG_01228	10835	8797	2927	56	10386	8005	1364	564	9725	8367	7352	28	8248	8130	5663	67	9064	5771	2624	393	10728	9036	169	77
SUPERPANG_01229	15288	12373	3875	77	14171	10976	2075	651	13599	11455	10146	42	11425	11447	7577	90	12796	8022	3504	526	15823	12433	180	98
SUPERPANG_01230	4051	2766	855	8	3279	2563	458	174	3434	2828	2459	6	2757	2793	1808	21	3289	1860	930	131	3942	2915	54	20
SUPERPANG_01231	7649	5147	1684	27	6373	5070	813	292	6872	4869	4651	20	5089	5154	3273	21	6014	3584	1778	219	7541	5756	90	40
SUPERPANG_01232	14609	9952	3343	50	12028	8819	1633	491	14008	9784	8601	36	10600	9689	6212	77	11636	6698	3728	398	14731	10932	237	81
SUPERPANG_01233	13010	9438	3077	65	11233	8279	1472	474	14897	8927	8068	49	9651	9405	5771	60	10792	6401	4487	372	14948	10099	229	93
SUPERPANG_01234	13487	12146	3339	69	14036	11330	1551	659	15583	11216	8903	66	10663	11825	7632	96	11300	7939	5360	518	15956	12440	241	159
SUPERPANG_01235	9220	9574	2681	57	10618	9090	1059	628	10463	9361	6522	34	8129	9332	5970	66	7876	6283	3176	418	11657	9658	224	101
SUPERPANG_01236	8963	6869	2221	35	8343	6366	964	429	9663	6991	5664	33	6820	7164	4431	43	7020	4878	2764	306	9730	7467	105	47
SUPERPANG_01237	13315	8543	2753	40	10393	7547	1421	403	16529	7955	7374	23	9245	8073	5142	41	10457	5375	3971	359	13944	9488	170	79
SUPERPANG_01238	8828	6854	2244	33	8439	5954	1089	351	9581	6533	5745	20	6598	6435	4133	26	7278	4547	2385	260	9284	7492	151	65
SUPERPANG_01239	17418	19344	5889	91	21314	18661	2479	1168	19172	18442	14753	62	15511	18635	12573	146	16354	12941	6122	852	21933	20104	350	172
SUPERPANG_01240	12426	9345	3096	53	11275	8517	1661	481	12013	9343	8243	53	9053	9247	5970	80	10086	6251	4343	395	11957	9875	284	96
SUPERPANG_01241	5968	5512	1684	31	6168	4911	682	260	6164	5234	3983	10	4832	5279	3505	41	5313	3592	2141	259	6288	5889	98	38
SUPERPANG_01242	1895	1825	488	13	2005	1722	205	106	2073	1827	1311	2	1502	1717	1126	5	1784	1242	638	58	2256	1844	40	13
SUPERPANG_01243	5215	4665	1384	22	5459	3893	642	193	5802	4109	3259	15	4748	4261	2626	25	4596	2967	1393	184	4843	4618	82	50
SUPERPANG_01244	1953	1924	574	9	2069	1794	319	100	2079	1727	1261	6	1711	1722	1222	8	1880	1241	573	77	2287	1783	23	23
SUPERPANG_01245	8322	7029	2244	36	8238	6636	969	462	6983	6869	5313	38	6329	6945	4519	59	6374	4600	2096	341	7483	7667	92	56
SUPERPANG_01246	15354	11622	3650	63	14012	10844	1873	639	14600	11024	9860	49	11446	11080	6834	112	12221	7951	4079	470	15103	12337	286	119
SUPERPANG_01247	14784	11350	3493	68	13183	10391	1668	541	14204	11053	9156	40	10767	10946	6737	69	11358	7559	3672	513	14636	12117	259	106
SUPERPANG_01248	38745	30608	9714	170	35528	28094	5005	1669	40969	29329	25949	227	29576	28988	18661	293	31617	19832	14941	1229	45588	32244	888	336
SUPERPANG_01249	37339	28515	9000	213	34049	26328	4273	1593	39962	27760	24673	101	29483	27754	17047	221	29778	19467	16171	1292	44182	30494	780	354
SUPERPANG_01250	18194	12315	3876	75	14980	11349	1999	591	20522	11641	10943	49	12310	12142	7204	70	14354	8297	5628	587	19853	13308	258	121
SUPERPANG_01251	8384	5633	1940	51	6754	5248	968	292	9736	5601	5123	14	5919	5525	3358	23	6404	4043	2400	239	8836	6385	149	62
SUPERPANG_01252	5733	5137	1596	51	5617	4394	717	263	6485	4811	3859	14	4339	4919	3105	28	4713	3350	1797	195	6804	4938	98	33
SUPERPANG_01253	7198	6047	1776	36	7066	5601	1033	374	8974	5939	4908	19	5526	5770	3691	39	6468	3980	2484	245	8054	6266	184	56
SUPERPANG_01254	3688	3262	1040	18	4152	3132	483	197	5810	3034	2729	8	3390	3114	1967	29	3402	2293	1481	160	4479	3748	50	40
SUPERPANG_01255	1188	1243	338	8	1309	1092	131	69	1546	1104	817	2	1068	1068	756	11	1124	780	449	49	1519	1256	18	9
SUPERPANG_01256	848	990	264	2	1076	965	122	58	1144	887	716	2	903	932	645	13	957	682	324	37	1134	1054	15	9
SUPERPANG_01257	2670	2706	796	8	2924	2425	340	165	2910	2624	2100	5	2490	2582	1560	8	2563	1777	933	135	3052	2747	34	24
SUPERPANG_01258	1359	1206	404	6	1325	1136	182	75	1276	1230	996	6	1104	1137	780	5	1142	738	419	72	1461	1311	14	11
SUPERPANG_01259	6567	5928	1801	30	6649	5119	727	254	5744	5346	4617	22	5240	5537	3591	23	5394	3990	1953	269	6495	6393	117	81
SUPERPANG_01260	8127	6352	2023	29	7479	5870	925	298	7042	5800	5532	16	6039	6374	3687	65	6758	4281	2262	285	7352	7056	134	71
SUPERPANG_01261	18633	15115	4922	74	16946	13551	2029	849	16173	14264	12203	75	14234	14608	9107	117	12831	10278	4376	721	17535	15735	266	150
SUPERPANG_01262	13401	10931	3539	71	12696	9762	1319	614	12153	10170	8614	55	10393	10297	6390	94	9726	7270	3124	509	12714	10958	152	103
SUPERPANG_01263	11165	8332	2648	39	9402	7301	1436	426	9584	7840	6780	42	8047	7790	4716	61	8852	5570	2530	375	10653	9090	142	94
SUPERPANG_01264	17999	12410	3929	57	14831	11260	2050	665	16598	12246	11141	36	12641	12360	7263	100	13785	8526	4691	568	16629	13169	248	143
SUPERPANG_01265	5021	3502	1153	7	4626	3324	539	213	5877	3455	3317	20	3672	3496	2200	24	4439	2510	1933	224	5075	4054	79	35
SUPERPANG_01266	1315	1616	334	17	1541	1523	194	130	1860	1506	889	7	1201	1597	1024	9	1763	1151	701	69	2069	1255	39	12
SUPERPANG_01267	2775	3951	632	15	3286	3732	527	229	3963	3482	1802	16	2823	3779	2498	34	3638	2377	1564	141	4601	2770	65	35
SUPERPANG_01268	10779	9755	2914	66	11408	9603	1358	594	10587	9421	7330	46	8749	9471	5818	75	9652	6516	4039	420	11863	10028	158	103
SUPERPANG_01269	25166	18563	5811	129	22472	17641	2532	1113	27975	18414	15953	76	18590	18595	11279	137	19875	12627	9017	829	26721	20509	419	190
SUPERPANG_01270	2749	2342	644	21	2819	2153	327	157	3626	2137	1799	10	2316	2214	1357	16	2711	1521	1392	100	3580	2416	52	31
SUPERPANG_01271	7685	5183	1613	34	6419	4941	823	297	10483	5212	4583	12	6026	5274	3177	16	6296	3588	3947	199	8963	5838	114	47
SUPERPANG_01272	36438	30854	9515	203	37458	28102	4345	1653	34948	28011	23756	106	29578	28809	19693	179	30959	19202	8953	1335	34019	31277	414	292
SUPERPANG_01273	37315	28010	8758	164	35618	26002	4418	1613	31216	26689	22887	82	28234	27055	18089	208	30766	18342	7832	1236	31728	29070	414	271
SUPERPANG_01274	24462	27976	7330	194	30894	26149	3474	1591	26583	25205	17908	100	24033	26811	18358	171	23957	17651	8880	1129	27217	27717	357	289
SUPERPANG_01275	31243	26832	7906	171	32320	25137	3755	1529	30904	25137	21268	76	25569	25453	17361	159	27017	17012	9396	1186	30755	27596	375	228
SUPERPANG_01276	14706	10960	3511	69	14451	10155	1902	643	14065	10482	9470	46	11373	10603	7156	100	12272	7267	3533	431	14361	11591	183	108
SUPERPANG_01277	12092	8474	2834	50	10804	7491	1447	445	12984	7992	7341	35	8344	8324	5299	61	9696	5536	3269	335	12632	8742	162	98
SUPERPANG_01278	1765	1262	380	12	1620	1237	150	96	1935	1175	1019	0	1225	1253	839	2	1309	856	616	78	1949	1322	34	24
SUPERPANG_01279	15661	8813	2801	69	11537	8129	1697	448	17753	8324	8494	35	10433	8768	5694	57	11745	5972	6120	428	17131	9922	251	84
SUPERPANG_01280	6603	3767	1282	26	5187	3748	729	229	7370	3821	4002	15	4493	3943	2740	30	5068	2669	2591	171	7613	4242	115	52
SUPERPANG_01281	6921	4904	1535	16	6484	4487	765	301	7079	4756	4374	19	5145	4867	3259	28	5825	3374	2259	233	7793	5500	129	47
SUPERPANG_01282	2472	2739	761	19	3049	2484	370	152	3073	2558	1486	7	2261	2485	1749	15	2869	1802	1072	106	3595	2623	66	34
SUPERPANG_01283	7888	5768	1913	67	7541	5454	1097	392	7731	5416	5124	23	5593	5925	3886	42	6608	4031	1886	234	8273	6127	151	76
SUPERPANG_01284	11841	8186	2546	41	10230	7403	1572	462	12230	7936	7649	19	8797	7982	5253	52	9617	5502	2845	358	11950	8637	168	87
SUPERPANG_01285	4494	4995	1414	35	5728	4372	759	261	5958	4637	2651	12	4516	4785	3151	53	5004	3172	1616	224	6537	4888	126	51
SUPERPANG_01286	2386	2346	726	13	2818	2162	345	128	2874	2253	1638	9	2032	2247	1506	20	2515	1517	706	106	3136	2335	47	27
SUPERPANG_01287	5127	4180	1317	26	5394	3891	785	252	5800	3993	3259	6	4470	4074	2789	27	4958	2665	1516	202	5846	4426	74	31
SUPERPANG_01288	10495	8349	2606	63	9997	7951	1425	541	11162	7640	6779	21	8121	8039	5296	38	9911	5338	2945	383	12052	8659	176	74
SUPERPANG_01289	5534	4373	1450	12	5156	3833	697	222	5851	3951	3542	22	4200	3893	2621	28	4836	2491	1560	135	6210	4465	78	39
SUPERPANG_01290	18143	10705	3790	39	14708	10124	2050	638	18845	10642	10101	32	12508	10602	7080	101	13361	7386	5780	480	19187	12191	247	126
SUPERPANG_01291	4944	2900	1037	18	4105	2868	536	220	5740	2917	3259	12	3775	3115	1888	24	3993	2025	2687	141	6006	3410	102	37
SUPERPANG_01292	12133	9490	2747	51	12332	8982	1529	509	14983	9254	8348	25	10140	9561	6201	40	10271	6445	6775	455	15381	9880	228	109
SUPERPANG_01293	9091	12032	3383	77	12785	11448	1151	764	10792	11460	5319	87	9978	11775	7491	137	9593	8232	3324	530	12831	11708	249	127
SUPERPANG_01294	4777	4719	1605	29	5380	4518	545	283	4501	4720	2614	29	4112	4681	3103	40	4285	3091	1416	228	5390	4773	71	35
